Date,FM,County_FIP
3/20/2019,5,87
3/20/2020,5,87
3/21/2019,5,87
3/21/2020,5,87
3/22/2019,5,87
3/22/2020,5,87
3/23/2019,5,87
3/23/2020,5,87
3/24/2019,5,87
3/24/2020,5,87
3/25/2019,5,87
3/25/2020,5,87
3/26/2019,5,87
3/26/2020,5,87
3/27/2019,5,87
3/27/2020,5,87
3/28/2019,5,87
3/28/2020,5,87
3/29/2019,5,87
3/29/2020,5,87
3/30/2019,5,87
3/30/2020,5,87
3/31/2019,5,87
3/31/2020,5,87
4/1/2019,5,87
4/1/2020,5,87
4/2/2019,5,87
4/2/2020,5,87
4/3/2019,5,87
4/3/2020,5,87
4/4/2019,5,87
4/4/2020,5,87
4/5/2019,5,87
4/5/2020,5,87
4/6/2019,5,87
4/6/2020,5,87
4/7/2019,5,87
4/7/2020,5,87
4/8/2019,5,87
4/8/2020,5,87
4/9/2019,5,87
4/9/2020,5,87
4/10/2019,5,87
4/10/2020,5,87
4/11/2019,5,87
4/11/2020,5,87
4/12/2019,5,87
4/12/2020,5,87
4/13/2019,5,87
4/13/2020,5,87
4/14/2019,5,87
4/14/2020,5,87
4/15/2019,5,87
4/15/2020,5,87
4/16/2019,5,87
4/16/2020,5,87
4/17/2019,5,87
4/17/2020,5,87
4/18/2019,5,87
4/18/2020,5,87
4/19/2019,5,87
4/19/2020,5,87
4/20/2019,5,87
4/20/2020,5,87
4/21/2019,5,87
4/21/2020,5,87
4/22/2019,5,87
4/22/2020,5,87
4/23/2019,5,87
4/23/2020,5,87
4/24/2019,5,87
4/24/2020,5,87
4/25/2019,5,87
4/25/2020,5,87
4/26/2019,5,87
4/26/2020,5,87
4/27/2019,5,87
4/27/2020,5,87
4/28/2019,5,87
4/28/2020,5,87
4/29/2019,5,87
4/29/2020,5,87
4/30/2019,5,87
4/30/2020,5,87
5/1/2019,5,87
5/1/2020,5,87
5/2/2019,5,87
5/2/2020,5,87
5/3/2019,5,87
5/3/2020,5,87
5/4/2019,5,87
5/4/2020,5,87
5/5/2019,5,87
5/5/2020,5,87
5/6/2019,5,87
5/6/2020,5,87
5/7/2019,5,87
5/7/2020,5,87
5/8/2019,5,87
5/8/2020,5,87
5/9/2019,5,87
5/9/2020,5,87
5/10/2019,5,87
5/10/2020,5,87
5/11/2019,5,87
5/11/2020,5,87
5/12/2019,5,87
5/12/2020,5,87
5/13/2019,5,87
5/13/2020,5,87
5/14/2019,5,87
5/14/2020,5,87
5/15/2019,4,87
5/15/2020,5,87
5/16/2019,5,87
5/16/2020,5,87
5/17/2019,5,87
5/17/2020,5,87
5/18/2019,5,87
5/18/2020,5,87
5/19/2019,5,87
5/19/2020,5,87
5/20/2019,5,87
5/20/2020,5,87
5/21/2019,5,87
5/21/2020,5,87
5/22/2019,5,87
5/22/2020,5,87
5/23/2019,5,87
5/23/2020,5,87
5/24/2019,5,87
5/24/2020,5,87
5/25/2019,5,87
5/25/2020,5,87
5/26/2019,5,87
5/26/2020,5,87
5/27/2019,5,87
5/27/2020,5,87
5/28/2019,5,87
5/28/2020,5,87
5/29/2019,5,87
5/29/2020,5,87
5/30/2019,5,87
5/30/2020,5,87
5/31/2019,5,87
5/31/2020,5,87
6/1/2019,5,87
6/1/2020,5,87
6/2/2019,5,87
6/2/2020,5,87
6/3/2019,5,87
6/3/2020,5,87
6/4/2019,5,87
6/4/2020,5,87
6/5/2019,5,87
6/5/2020,5,87
6/6/2019,5,87
6/6/2020,5,87
6/7/2019,5,87
6/7/2020,5,87
6/8/2019,5,87
6/8/2020,5,87
6/9/2019,5,87
6/9/2020,5,87
6/10/2019,5,87
6/10/2020,5,87
6/11/2019,5,87
6/11/2020,5,87
6/12/2019,5,87
6/12/2020,5,87
6/13/2019,5,87
6/13/2020,5,87
6/14/2019,5,87
6/14/2020,5,87
6/15/2019,5,87
6/15/2020,5,87
6/16/2019,5,87
6/16/2020,5,87
6/17/2019,5,87
6/17/2020,5,87
6/18/2019,5,87
6/18/2020,5,87
6/19/2019,5,87
6/19/2020,5,87
6/20/2019,5,87
6/20/2020,5,87
6/21/2019,5,87
6/21/2020,5,87
6/22/2019,5,87
6/22/2020,5,87
6/23/2019,5,87
6/23/2020,5,87
6/24/2019,5,87
6/24/2020,5,87
6/25/2019,5,87
6/25/2020,5,87
6/26/2019,5,87
6/26/2020,5,87
6/27/2019,5,87
6/27/2020,5,87
6/28/2019,5,87
6/28/2020,5,87
6/29/2019,5,87
6/29/2020,5,87
6/30/2019,5,87
6/30/2020,5,87
7/1/2019,5,87
7/1/2020,5,87
7/2/2019,5,87
7/2/2020,5,87
7/3/2019,5,87
7/3/2020,5,87
7/4/2019,5,87
7/4/2020,5,87
7/5/2019,5,87
7/5/2020,5,87
7/6/2019,5,87
7/6/2020,5,87
7/7/2019,5,87
7/7/2020,5,87
7/8/2019,5,87
7/8/2020,5,87
7/9/2019,5,87
7/9/2020,5,87
7/10/2019,5,87
7/10/2020,5,87
7/11/2019,5,87
7/11/2020,5,87
7/12/2019,5,87
7/12/2020,5,87
7/13/2019,5,87
7/13/2020,5,87
7/14/2019,5,87
7/14/2020,5,87
7/15/2019,5,87
7/15/2020,5,87
7/16/2019,5,87
7/16/2020,5,87
7/17/2019,5,87
7/17/2020,5,87
7/18/2019,5,87
7/18/2020,5,87
7/19/2019,5,87
7/19/2020,5,87
7/20/2019,5,87
7/20/2020,5,87
7/21/2019,5,87
7/21/2020,5,87
7/22/2019,5,87
7/22/2020,5,87
7/23/2019,5,87
7/23/2020,5,87
7/24/2019,5,87
7/24/2020,5,87
7/25/2019,5,87
7/25/2020,5,87
7/26/2019,5,87
7/26/2020,5,87
7/27/2019,5,87
7/27/2020,5,87
7/28/2019,5,87
7/28/2020,5,87
7/29/2019,5,87
7/29/2020,5,87
7/30/2019,5,87
7/30/2020,5,87
7/31/2019,5,87
7/31/2020,5,87
8/1/2019,8,87
8/1/2020,5,87
8/2/2019,5,87
8/2/2020,5,87
8/3/2019,5,87
8/3/2020,5,87
8/4/2019,5,87
8/4/2020,5,87
8/5/2019,5,87
8/5/2020,5,87
8/6/2019,5,87
8/6/2020,5,87
8/7/2019,8,87
8/7/2020,5,87
8/8/2019,5,87
8/8/2020,5,87
8/9/2019,5,87
8/9/2020,5,87
8/10/2019,5,87
8/10/2020,5,87
8/11/2019,5,87
8/11/2020,5,87
8/12/2019,5,87
8/12/2020,5,87
8/13/2019,5,87
8/13/2020,5,87
8/14/2019,5,87
8/14/2020,5,87
8/15/2019,5,87
8/15/2020,5,87
8/16/2019,5,87
8/16/2020,9,87
8/17/2019,5,87
8/17/2020,5,87
8/18/2019,5,87
8/18/2020,9,87
8/19/2019,5,87
8/19/2020,9,87
8/20/2019,5,87
8/20/2020,9,87
8/21/2019,5,87
8/21/2020,9,87
8/22/2019,5,87
8/22/2020,8,87
8/23/2019,5,87
8/23/2020,5,87
8/24/2019,5,87
8/24/2020,8,87
8/25/2019,5,87
8/25/2020,8,87
8/26/2019,5,87
8/26/2020,5,87
8/27/2019,5,87
8/27/2020,5,87
8/28/2019,5,87
8/28/2020,5,87
8/29/2019,5,87
8/29/2020,5,87
8/30/2019,5,87
8/30/2020,5,87
8/31/2019,5,87
8/31/2020,5,87
9/1/2019,5,87
9/1/2020,5,87
9/2/2019,5,87
9/2/2020,5,87
9/3/2019,5,87
9/3/2020,5,87
9/4/2019,5,87
9/4/2020,5,87
9/5/2019,5,87
9/5/2020,5,87
9/6/2019,5,87
9/6/2020,5,87
9/7/2019,5,87
9/7/2020,5,87
9/8/2019,5,87
9/8/2020,5,87
9/9/2019,5,87
9/9/2020,5,87
9/10/2019,5,87
9/10/2020,5,87
9/11/2019,5,87
9/11/2020,5,87
9/12/2019,5,87
9/12/2020,5,87
9/13/2019,5,87
9/13/2020,5,87
9/14/2019,5,87
9/14/2020,5,87
9/15/2019,5,87
9/15/2020,5,87
9/16/2019,5,87
9/16/2020,5,87
9/17/2019,5,87
9/17/2020,5,87
9/18/2019,5,87
9/18/2020,5,87
9/19/2019,5,87
9/19/2020,5,87
9/20/2019,5,87
9/20/2020,5,87
9/21/2019,5,87
9/21/2020,5,87
9/22/2019,5,87
9/22/2020,5,87
9/23/2019,5,87
9/23/2020,5,87
9/24/2019,5,87
9/24/2020,5,87
9/25/2019,5,87
9/25/2020,5,87
9/26/2019,5,87
9/26/2020,5,87
9/27/2019,5,87
9/27/2020,5,87
9/28/2019,5,87
9/28/2020,5,87
9/29/2019,5,87
9/29/2020,5,87
9/30/2019,5,87
9/30/2020,5,87
10/1/2019,5,87
10/1/2020,5,87
10/2/2019,5,87
10/2/2020,5,87
10/3/2019,5,87
10/3/2020,5,87
10/4/2019,5,87
10/4/2020,5,87
10/5/2019,5,87
10/5/2020,5,87
10/6/2019,5,87
10/6/2020,5,87
10/7/2019,5,87
10/7/2020,5,87
10/8/2019,5,87
10/8/2020,5,87
10/9/2019,5,87
10/9/2020,5,87
10/10/2019,5,87
10/10/2020,5,87
10/11/2019,5,87
10/11/2020,5,87
10/12/2019,5,87
10/12/2020,5,87
10/13/2019,5,87
10/13/2020,5,87
10/14/2019,5,87
10/14/2020,5,87
10/15/2019,5,87
10/15/2020,5,87
10/16/2019,5,87
10/16/2020,5,87
10/17/2019,5,87
10/17/2020,5,87
10/18/2019,5,87
10/18/2020,5,87
10/19/2019,5,87
10/19/2020,5,87
10/20/2019,5,87
10/20/2020,5,87
10/21/2019,5,87
10/21/2020,5,87
10/22/2019,5,87
10/22/2020,5,87
10/23/2019,5,87
10/23/2020,5,87
10/24/2019,5,87
10/24/2020,5,87
10/25/2019,5,87
10/25/2020,5,87
10/26/2019,5,87
10/26/2020,5,87
10/27/2019,5,87
10/27/2020,5,87
10/28/2019,5,87
10/28/2020,5,87
10/29/2019,5,87
10/29/2020,5,87
10/30/2019,5,87
10/30/2020,5,87
10/31/2019,5,87
10/31/2020,5,87
11/1/2019,5,87
11/1/2020,5,87
11/2/2019,5,87
11/2/2020,5,87
11/3/2019,5,87
11/3/2020,5,87
11/4/2019,5,87
11/4/2020,5,87
11/5/2019,5,87
11/5/2020,5,87
11/6/2019,5,87
11/6/2020,5,87
11/7/2019,5,87
11/7/2020,5,87
11/8/2019,5,87
11/8/2020,5,87
11/9/2019,5,87
11/9/2020,5,87
11/10/2019,5,87
11/10/2020,5,87
11/11/2019,5,87
11/11/2020,5,87
11/12/2019,5,87
11/12/2020,5,87
11/13/2019,5,87
11/13/2020,5,87
11/14/2019,5,87
11/14/2020,5,87
11/15/2019,5,87
11/15/2020,5,87
11/16/2019,5,87
11/16/2020,5,87
11/17/2019,5,87
11/17/2020,5,87
11/18/2019,5,87
11/18/2020,5,87
11/19/2019,5,87
11/19/2020,5,87
11/20/2019,5,87
11/20/2020,5,87
11/21/2019,5,87
11/21/2020,5,87
11/22/2019,5,87
11/22/2020,5,87
11/23/2019,5,87
11/23/2020,8,87
11/24/2019,5,87
11/24/2020,5,87
11/25/2019,5,87
11/25/2020,5,87
11/26/2019,5,87
11/26/2020,5,87
11/27/2019,5,87
11/27/2020,5,87
11/28/2019,5,87
11/28/2020,5,87
11/29/2019,5,87
11/29/2020,5,87
11/30/2019,5,87
11/30/2020,5,87
12/1/2019,4,87
12/1/2020,5,87
12/2/2019,4,87
12/2/2020,5,87
12/3/2019,5,87
12/3/2020,5,87
12/4/2019,5,87
12/4/2020,5,87
12/5/2019,5,87
12/5/2020,5,87
12/6/2019,5,87
12/6/2020,5,87
12/7/2019,5,87
12/7/2020,5,87
12/8/2019,5,87
12/8/2020,5,87
12/9/2019,5,87
12/9/2020,5,87
12/10/2019,5,87
12/10/2020,5,87
12/11/2019,5,87
12/11/2020,5,87
12/12/2019,5,87
12/12/2020,5,87
12/13/2019,5,87
12/13/2020,5,87
12/14/2019,5,87
12/14/2020,5,87
12/15/2019,5,87
12/15/2020,5,87
12/16/2019,5,87
12/16/2020,5,87
12/17/2019,5,87
12/17/2020,5,87
12/18/2019,5,87
12/18/2020,5,87
12/19/2019,5,87
12/19/2020,5,87
12/20/2019,5,87
12/20/2020,5,87
12/21/2019,4,87
12/21/2020,5,87
12/22/2019,5,87
12/22/2020,5,87
12/23/2019,5,87
12/23/2020,5,87
12/24/2019,5,87
12/24/2020,5,87
12/25/2019,5,87
12/25/2020,5,87
12/26/2019,5,87
12/26/2020,5,87
12/27/2019,5,87
12/27/2020,5,87
12/28/2019,5,87
12/28/2020,5,87
12/29/2019,5,87
12/29/2020,5,87
12/30/2019,5,87
12/30/2020,5,87
12/31/2019,5,87
12/31/2020,5,87
1/1/2019,8,89
1/1/2020,5,89
1/2/2019,5,89
1/2/2020,8,89
1/3/2019,5,89
1/3/2020,8,89
1/4/2019,8,89
1/4/2020,5,89
1/5/2019,5,89
1/5/2020,5,89
1/6/2019,5,89
1/6/2020,5,89
1/7/2019,5,89
1/7/2020,9,89
1/8/2019,5,89
1/8/2020,5,89
1/9/2019,5,89
1/9/2020,5,89
1/10/2019,5,89
1/10/2020,5,89
1/11/2019,5,89
1/11/2020,5,89
1/12/2019,5,89
1/12/2020,5,89
1/13/2019,5,89
1/13/2020,5,89
1/14/2019,5,89
1/14/2020,5,89
1/15/2019,5,89
1/15/2020,5,89
1/16/2019,5,89
1/16/2020,5,89
1/17/2019,5,89
1/17/2020,5,89
1/18/2019,5,89
1/18/2020,5,89
1/19/2019,5,89
1/19/2020,5,89
1/20/2019,5,89
1/20/2020,5,89
1/21/2019,5,89
1/21/2020,5,89
1/22/2019,5,89
1/22/2020,5,89
1/23/2019,5,89
1/23/2020,5,89
1/24/2019,5,89
1/24/2020,5,89
1/25/2019,5,89
1/25/2020,5,89
1/26/2019,5,89
1/26/2020,5,89
1/27/2019,5,89
1/27/2020,5,89
1/28/2019,5,89
1/28/2020,5,89
1/29/2019,5,89
1/29/2020,5,89
1/30/2019,5,89
1/30/2020,5,89
1/31/2019,5,89
1/31/2020,5,89
2/1/2019,5,89
2/1/2020,5,89
2/2/2019,5,89
2/2/2020,5,89
2/3/2019,5,89
2/3/2020,5,89
2/4/2019,5,89
2/4/2020,5,89
2/5/2019,5,89
2/5/2020,5,89
2/6/2019,5,89
2/6/2020,5,89
2/7/2019,5,89
2/7/2020,5,89
2/8/2019,5,89
2/8/2020,5,89
2/9/2019,5,89
2/9/2020,5,89
2/10/2019,5,89
2/10/2020,5,89
2/11/2019,5,89
2/11/2020,5,89
2/12/2019,5,89
2/12/2020,8,89
2/13/2019,5,89
2/13/2020,8,89
2/14/2019,5,89
2/14/2020,5,89
2/15/2019,5,89
2/15/2020,8,89
2/16/2019,5,89
2/16/2020,8,89
2/17/2019,5,89
2/17/2020,5,89
2/18/2019,5,89
2/18/2020,5,89
2/19/2019,5,89
2/19/2020,5,89
2/20/2019,5,89
2/20/2020,5,89
2/21/2019,5,89
2/21/2020,8,89
2/22/2019,5,89
2/22/2020,9,89
2/23/2019,5,89
2/23/2020,5,89
2/24/2019,5,89
2/24/2020,5,89
2/25/2019,4,89
2/25/2020,5,89
2/26/2019,5,89
2/26/2020,5,89
2/27/2019,5,89
2/27/2020,9,89
2/28/2019,5,89
2/28/2020,5,89
2/29/2020,5,89
3/1/2019,5,89
3/1/2020,5,89
3/2/2019,5,89
3/2/2020,8,89
3/3/2019,5,89
3/3/2020,5,89
3/4/2019,5,89
3/4/2020,5,89
3/5/2019,4,89
3/5/2020,9,89
3/6/2019,5,89
3/6/2020,5,89
3/7/2019,5,89
3/7/2020,5,89
3/8/2019,5,89
3/8/2020,5,89
3/9/2019,5,89
3/9/2020,5,89
3/10/2019,5,89
3/10/2020,5,89
3/11/2019,5,89
3/11/2020,5,89
3/12/2019,5,89
3/12/2020,5,89
3/13/2019,5,89
3/13/2020,5,89
3/14/2019,5,89
3/14/2020,5,89
3/15/2019,5,89
3/15/2020,5,89
3/16/2019,5,89
3/16/2020,5,89
3/17/2019,5,89
3/17/2020,5,89
3/18/2019,8,89
3/18/2020,5,89
3/19/2019,5,89
3/19/2020,8,89
3/20/2019,5,89
3/20/2020,5,89
3/21/2019,5,89
3/21/2020,5,89
3/22/2019,5,89
3/22/2020,5,89
3/23/2019,5,89
3/23/2020,5,89
3/24/2019,5,89
3/24/2020,5,89
3/25/2019,5,89
3/25/2020,5,89
3/26/2019,5,89
3/26/2020,5,89
3/27/2019,5,89
3/27/2020,5,89
3/28/2019,5,89
3/28/2020,5,89
3/29/2019,5,89
3/29/2020,5,89
3/30/2019,5,89
3/30/2020,5,89
3/31/2019,5,89
3/31/2020,5,89
4/1/2019,5,89
4/1/2020,5,89
4/2/2019,5,89
4/2/2020,5,89
4/3/2019,5,89
4/3/2020,5,89
4/4/2019,5,89
4/4/2020,5,89
4/5/2019,5,89
4/5/2020,5,89
4/6/2019,5,89
4/6/2020,5,89
4/7/2019,5,89
4/7/2020,5,89
4/8/2019,5,89
4/8/2020,5,89
4/9/2019,5,89
4/9/2020,5,89
4/10/2019,5,89
4/10/2020,5,89
4/11/2019,5,89
4/11/2020,5,89
4/12/2019,5,89
4/12/2020,5,89
4/13/2019,5,89
4/13/2020,5,89
4/14/2019,5,89
4/14/2020,5,89
4/15/2019,5,89
4/15/2020,8,89
4/16/2019,5,89
4/16/2020,5,89
4/17/2019,5,89
4/17/2020,5,89
4/18/2019,5,89
4/18/2020,5,89
4/19/2019,5,89
4/19/2020,5,89
4/20/2019,5,89
4/20/2020,5,89
4/21/2019,5,89
4/21/2020,5,89
4/22/2019,5,89
4/22/2020,5,89
4/23/2019,5,89
4/23/2020,5,89
4/24/2019,5,89
4/24/2020,9,89
4/25/2019,9,89
4/25/2020,5,89
4/26/2019,5,89
4/26/2020,5,89
4/27/2019,5,89
4/27/2020,5,89
4/28/2019,5,89
4/28/2020,5,89
4/29/2019,5,89
4/29/2020,5,89
4/30/2019,5,89
4/30/2020,5,89
5/1/2019,5,89
5/1/2020,5,89
5/2/2019,9,89
5/2/2020,5,89
5/3/2019,5,89
5/3/2020,5,89
5/4/2019,5,89
5/4/2020,5,89
5/5/2019,5,89
5/5/2020,5,89
5/6/2019,5,89
5/6/2020,5,89
5/7/2019,5,89
5/7/2020,5,89
5/8/2019,5,89
5/8/2020,5,89
5/9/2019,5,89
5/9/2020,5,89
5/10/2019,5,89
5/10/2020,5,89
5/11/2019,5,89
5/11/2020,5,89
5/12/2019,5,89
5/12/2020,5,89
5/13/2019,5,89
5/13/2020,5,89
5/14/2019,5,89
5/14/2020,5,89
5/15/2019,5,89
5/15/2020,5,89
5/16/2019,5,89
5/16/2020,5,89
5/17/2019,5,89
5/17/2020,5,89
5/18/2019,5,89
5/18/2020,5,89
5/19/2019,5,89
5/19/2020,5,89
5/20/2019,5,89
5/20/2020,5,89
5/21/2019,5,89
5/21/2020,5,89
5/22/2019,5,89
5/22/2020,5,89
5/23/2019,5,89
5/23/2020,5,89
5/24/2019,5,89
5/24/2020,5,89
5/25/2019,5,89
5/25/2020,5,89
5/26/2019,5,89
5/26/2020,5,89
5/27/2019,5,89
5/27/2020,5,89
5/28/2019,5,89
5/28/2020,5,89
5/29/2019,5,89
5/29/2020,5,89
5/30/2019,5,89
5/30/2020,5,89
5/31/2019,5,89
5/31/2020,5,89
6/1/2019,5,89
6/1/2020,5,89
6/2/2019,5,89
6/2/2020,5,89
6/3/2019,5,89
6/3/2020,5,89
6/4/2019,5,89
6/4/2020,5,89
6/5/2019,5,89
6/5/2020,5,89
6/6/2019,5,89
6/6/2020,5,89
6/7/2019,5,89
6/7/2020,5,89
6/8/2019,5,89
6/8/2020,5,89
6/9/2019,5,89
6/9/2020,5,89
6/10/2019,5,89
6/10/2020,5,89
6/11/2019,5,89
6/11/2020,5,89
6/12/2019,5,89
6/12/2020,5,89
6/13/2019,5,89
6/13/2020,5,89
6/14/2019,5,89
6/14/2020,5,89
6/15/2019,5,89
6/15/2020,5,89
6/16/2019,5,89
6/16/2020,5,89
6/17/2019,5,89
6/17/2020,5,89
6/18/2019,5,89
6/18/2020,5,89
6/19/2019,5,89
6/19/2020,9,89
6/20/2019,5,89
6/20/2020,5,89
6/21/2019,5,89
6/21/2020,5,89
6/22/2019,5,89
6/22/2020,5,89
6/23/2019,5,89
6/23/2020,5,89
6/24/2019,5,89
6/24/2020,5,89
6/25/2019,5,89
6/25/2020,5,89
6/26/2019,5,89
6/26/2020,5,89
6/27/2019,5,89
6/27/2020,5,89
6/28/2019,5,89
6/28/2020,5,89
6/29/2019,5,89
6/29/2020,5,89
6/30/2019,5,89
6/30/2020,5,89
7/1/2019,5,89
7/1/2020,5,89
7/2/2019,5,89
7/2/2020,5,89
7/3/2019,5,89
7/3/2020,5,89
7/4/2019,5,89
7/4/2020,5,89
7/5/2019,8,89
7/5/2020,5,89
7/6/2019,5,89
7/6/2020,5,89
7/7/2019,5,89
7/7/2020,5,89
7/8/2019,5,89
7/8/2020,5,89
7/9/2019,5,89
7/9/2020,5,89
7/10/2019,5,89
7/10/2020,5,89
7/11/2019,5,89
7/11/2020,5,89
7/12/2019,5,89
7/12/2020,5,89
7/13/2019,5,89
7/13/2020,5,89
7/14/2019,5,89
7/14/2020,5,89
7/15/2019,5,89
7/15/2020,5,89
7/16/2019,5,89
7/16/2020,5,89
7/17/2019,5,89
7/17/2020,5,89
7/18/2019,5,89
7/18/2020,5,89
7/19/2019,5,89
7/19/2020,5,89
7/20/2019,5,89
7/20/2020,9,89
7/21/2019,5,89
7/21/2020,5,89
7/22/2019,5,89
7/22/2020,5,89
7/23/2019,5,89
7/23/2020,5,89
7/24/2019,5,89
7/24/2020,5,89
7/25/2019,5,89
7/25/2020,5,89
7/26/2019,5,89
7/26/2020,5,89
7/27/2019,5,89
7/27/2020,5,89
7/28/2019,5,89
7/28/2020,8,89
7/29/2019,5,89
7/29/2020,5,89
7/30/2019,5,89
7/30/2020,5,89
7/31/2019,5,89
7/31/2020,5,89
8/1/2019,5,89
8/1/2020,5,89
8/2/2019,5,89
8/2/2020,5,89
8/3/2019,5,89
8/3/2020,5,89
8/4/2019,5,89
8/4/2020,5,89
8/5/2019,5,89
8/5/2020,5,89
8/6/2019,5,89
8/6/2020,5,89
8/7/2019,5,89
8/7/2020,5,89
8/8/2019,5,89
8/8/2020,5,89
8/9/2019,5,89
8/9/2020,5,89
8/10/2019,5,89
8/10/2020,5,89
8/11/2019,8,89
8/11/2020,5,89
8/12/2019,5,89
8/12/2020,5,89
8/13/2019,5,89
8/13/2020,5,89
8/14/2019,5,89
8/14/2020,5,89
8/15/2019,5,89
8/15/2020,5,89
8/16/2019,5,89
8/16/2020,5,89
8/17/2019,5,89
8/17/2020,5,89
8/18/2019,5,89
8/18/2020,5,89
8/19/2019,5,89
8/19/2020,5,89
8/20/2019,5,89
8/20/2020,5,89
8/21/2019,5,89
8/21/2020,5,89
8/22/2019,9,89
8/22/2020,5,89
8/23/2019,5,89
8/23/2020,5,89
8/24/2019,5,89
8/24/2020,5,89
8/25/2019,5,89
8/25/2020,5,89
8/26/2019,5,89
8/26/2020,5,89
8/27/2019,5,89
8/27/2020,5,89
8/28/2019,5,89
8/28/2020,5,89
8/29/2019,5,89
8/29/2020,5,89
8/30/2019,5,89
8/30/2020,5,89
8/31/2019,5,89
8/31/2020,5,89
9/1/2019,5,89
9/1/2020,5,89
9/2/2019,5,89
9/2/2020,5,89
9/3/2019,5,89
9/3/2020,5,89
9/4/2019,5,89
9/4/2020,5,89
9/5/2019,8,89
9/5/2020,5,89
9/6/2019,5,89
9/6/2020,5,89
9/7/2019,5,89
9/7/2020,5,89
9/8/2019,5,89
9/8/2020,5,89
9/9/2019,5,89
9/9/2020,5,89
9/10/2019,5,89
9/10/2020,5,89
9/11/2019,5,89
9/11/2020,5,89
9/12/2019,5,89
9/12/2020,5,89
9/13/2019,5,89
9/13/2020,5,89
9/14/2019,5,89
9/14/2020,9,89
9/15/2019,5,89
9/15/2020,5,89
9/16/2019,5,89
9/16/2020,5,89
9/17/2019,5,89
9/17/2020,5,89
9/18/2019,5,89
9/18/2020,5,89
9/19/2019,5,89
9/19/2020,5,89
9/20/2019,5,89
9/20/2020,5,89
9/21/2019,5,89
9/21/2020,5,89
9/22/2019,5,89
9/22/2020,5,89
9/23/2019,5,89
9/23/2020,5,89
9/24/2019,5,89
9/24/2020,5,89
9/25/2019,5,89
9/25/2020,5,89
9/26/2019,5,89
9/26/2020,5,89
9/27/2019,5,89
9/27/2020,5,89
9/28/2019,5,89
9/28/2020,9,89
9/29/2019,5,89
9/29/2020,9,89
9/30/2019,5,89
9/30/2020,9,89
10/1/2019,5,89
10/1/2020,9,89
10/2/2019,5,89
10/2/2020,5,89
10/3/2019,5,89
10/3/2020,5,89
10/4/2019,5,89
10/4/2020,9,89
10/5/2019,5,89
10/5/2020,8,89
10/6/2019,5,89
10/6/2020,9,89
10/7/2019,5,89
10/7/2020,9,89
10/8/2019,5,89
10/8/2020,5,89
10/9/2019,5,89
10/9/2020,5,89
10/10/2019,5,89
10/10/2020,5,89
10/11/2019,5,89
10/11/2020,5,89
10/12/2019,5,89
10/12/2020,5,89
10/13/2019,5,89
10/13/2020,5,89
10/14/2019,5,89
10/14/2020,5,89
10/15/2019,5,89
10/15/2020,5,89
10/16/2019,9,89
10/16/2020,5,89
10/17/2019,5,89
10/17/2020,5,89
10/18/2019,5,89
10/18/2020,5,89
10/19/2019,5,89
10/19/2020,5,89
10/20/2019,5,89
10/20/2020,5,89
10/21/2019,5,89
10/21/2020,5,89
10/22/2019,5,89
10/22/2020,5,89
10/23/2019,5,89
10/23/2020,5,89
10/24/2019,5,89
10/24/2020,5,89
10/25/2019,5,89
10/25/2020,9,89
10/26/2019,5,89
10/26/2020,5,89
10/27/2019,5,89
10/27/2020,5,89
10/28/2019,5,89
10/28/2020,5,89
10/29/2019,5,89
10/29/2020,5,89
10/30/2019,5,89
10/30/2020,5,89
10/31/2019,5,89
10/31/2020,5,89
11/1/2019,5,89
11/1/2020,5,89
11/2/2019,5,89
11/2/2020,5,89
11/3/2019,5,89
11/3/2020,5,89
11/4/2019,5,89
11/4/2020,5,89
11/5/2019,5,89
11/5/2020,9,89
11/6/2019,5,89
11/6/2020,5,89
11/7/2019,5,89
11/7/2020,5,89
11/8/2019,5,89
11/8/2020,5,89
11/9/2019,5,89
11/9/2020,5,89
11/10/2019,5,89
11/10/2020,5,89
11/11/2019,5,89
11/11/2020,5,89
11/12/2019,5,89
11/12/2020,5,89
11/13/2019,5,89
11/13/2020,5,89
11/14/2019,5,89
11/14/2020,5,89
11/15/2019,8,89
11/15/2020,5,89
11/16/2019,5,89
11/16/2020,8,89
11/17/2019,5,89
11/17/2020,8,89
11/18/2019,5,89
11/18/2020,8,89
11/19/2019,5,89
11/19/2020,9,89
11/20/2019,5,89
11/20/2020,9,89
11/21/2019,5,89
11/21/2020,5,89
11/22/2019,9,89
11/22/2020,5,89
11/23/2019,9,89
11/23/2020,8,89
11/24/2019,5,89
11/24/2020,9,89
11/25/2019,5,89
11/25/2020,5,89
11/26/2019,5,89
11/26/2020,5,89
11/27/2019,5,89
11/27/2020,5,89
11/28/2019,5,89
11/28/2020,5,89
11/29/2019,5,89
11/29/2020,5,89
11/30/2019,5,89
11/30/2020,9,89
12/1/2019,5,89
12/1/2020,5,89
12/2/2019,5,89
12/2/2020,5,89
12/3/2019,9,89
12/3/2020,5,89
12/4/2019,7,89
12/4/2020,8,89
12/5/2019,5,89
12/5/2020,5,89
12/6/2019,5,89
12/6/2020,5,89
12/7/2019,5,89
12/7/2020,5,89
12/8/2019,5,89
12/8/2020,5,89
12/9/2019,8,89
12/9/2020,5,89
12/10/2019,5,89
12/10/2020,5,89
12/11/2019,5,89
12/11/2020,5,89
12/12/2019,5,89
12/12/2020,8,89
12/13/2019,5,89
12/13/2020,5,89
12/14/2019,5,89
12/14/2020,9,89
